20191018|1|12|127-05-55.415|37-29-57.415|20193AYPU|-80.04|18.39|2019Y7732|-91.30|-1.91|201937097|-99.13|-9.99
20191018|1|12|127-05-55.822|37-29-57.414|2019Y7732|-91.17|10.74|201937097|-98.62|0.13|20193AISM|-99.87|-1.24
20191018|1|12|127-05-56.229|37-29-57.414|2019Y7732|-91.80|9.45|20193AISM|-97.58|1.34|201937097|-97.66|1.24
20191018|1|12|127-05-56.636|37-29-57.414|2019Y7732|-117.08|4.47|201937097|-120.59|0.28|20193AISM|-121.09|-0.28
20191018|1|12|127-05-57.043|37-29-57.413|2019Y7732|-117.23|4.15|20193AISM|-119.95|0.88|201937097|-120.20|0.60
20191018|1|12|127-05-57.450|37-29-57.413|2019Y7732|-94.32|6.15|20193AISM|-95.86|4.06|201937097|-96.03|3.85
20191018|1|12|127-05-57.857|37-29-57.413|20193AISM|-95.00|4.95|2019Y7732|-94.93|5.05|201937097|-95.35|4.49
20191018|1|12|127-05-58.264|37-29-57.412|20193AISM|-94.85|5.26|201937097|-95.35|4.58|2019Y7732|-95.41|4.50
20191018|1|12|127-05-58.672|37-29-57.412|20193AISM|-93.94|6.52|201937097|-95.49|4.36|2019Y7732|-96.50|3.09
20191018|1|12|127-05-59.079|37-29-57.412|20193AISM|-117.17|4.14|201937097|-119.19|1.69|2019Y7732|-120.74|-0.07
20191018|1|12|127-05-59.486|37-29-57.411|20193AISM|-117.19|4.21|201937097|-119.52|1.39|2019Y7732|-121.31|-0.62
20191018|1|12|127-05-59.893|37-29-57.411|20193AISM|-93.49|7.24|201937097|-95.72|4.09|20193AI66|-97.98|1.37
20191018|1|12|127-06-0.300|37-29-57.411|20193AISM|-93.83|7.26|201937097|-96.47|3.59|20193AI66|-97.52|2.31
20191018|1|12|127-06-0.707|37-29-57.410|20193AISM|-93.76|7.17|201937097|-96.46|3.45|20193AI66|-96.64|3.23
20191018|1|12|127-06-1.114|37-29-57.410|20193AISM|-94.19|6.69|20193AI66|-96.14|4.00|201937097|-96.28|3.82
20191018|1|12|127-06-1.521|37-29-57.410|20193AISM|-94.67|5.84|20193AI66|-95.19|5.12|201937097|-96.00|4.05
20191018|1|12|127-06-1.929|37-29-57.409|20193AI66|-118.65|2.78|20193AISM|-119.19|2.14|201937097|-120.24|0.92
20191018|1|12|127-06-2.336|37-29-57.409|20193AI66|-118.38|3.13|20193AISM|-119.60|1.68|201937097|-120.08|1.12
